N=100 cut fraction,N=100 time to solution (s),N=500 cut fraction,N=500 time to solution (s),N=1000 cut fraction,N=1000 time to solution (s)
0.8733333333333333,0.0024976730346679688,0.8386666666666667,0.010738372802734375,0.842,0.02308487892150879
0.8333333333333334,0.0019130706787109375,0.8546666666666667,0.010196924209594727,0.8546666666666667,0.02376389503479004
0.84,0.002287149429321289,0.8466666666666667,0.010766267776489258,0.8546666666666667,0.022071123123168945
0.8533333333333334,0.001978635787963867,0.8266666666666667,0.010888338088989258,0.8586666666666667,0.022190570831298828
0.8466666666666667,0.0021581649780273438,0.848,0.011137008666992188,0.856,0.028688430786132812
0.88,0.0021240711212158203,0.8506666666666667,0.010715007781982422,0.84,0.021658897399902344
0.86,0.0025246143341064453,0.824,0.013158082962036133,0.8566666666666667,0.021087646484375
0.82,0.002946615219116211,0.8506666666666667,0.010875225067138672,0.844,0.0205686092376709
0.8533333333333334,0.002241373062133789,0.8506666666666667,0.010375499725341797,0.8546666666666667,0.021311044692993164
0.82,0.002392292022705078,0.8373333333333334,0.009596824645996094,0.8473333333333334,0.021356582641601562
0.86,0.0021085739135742188,0.848,0.010757207870483398,0.852,0.02082657814025879
0.8533333333333334,0.002015829086303711,0.8413333333333334,0.010710954666137695,0.8373333333333334,0.026465177536010742
0.84,0.002162456512451172,0.8453333333333334,0.010382652282714844,0.8446666666666667,0.022978782653808594
0.8333333333333334,0.0020415782928466797,0.8693333333333333,0.01068878173828125,0.8346666666666667,0.024970054626464844
0.88,0.002012968063354492,0.8226666666666667,0.01038360595703125,0.8433333333333334,0.025394916534423828
0.8133333333333334,0.0019512176513671875,0.8493333333333334,0.010672569274902344,0.8513333333333334,0.026012659072875977
0.8466666666666667,0.002111673355102539,0.828,0.011014938354492188,0.842,0.024924278259277344
0.8466666666666667,0.0019288063049316406,0.8306666666666667,0.010524749755859375,0.8606666666666667,0.02628612518310547
0.88,0.002210378646850586,0.844,0.010461568832397461,0.8426666666666667,0.03168225288391113
0.8533333333333334,0.001882314682006836,0.8373333333333334,0.0103912353515625,0.8513333333333334,0.02691650390625
0.84,0.002186298370361328,0.844,0.010719537734985352,0.848,0.034096479415893555
0.8266666666666667,0.002678394317626953,0.8386666666666667,0.011059045791625977,0.8353333333333334,0.024651050567626953
0.8466666666666667,0.0025801658630371094,0.8453333333333334,0.009710550308227539,0.8326666666666667,0.02378559112548828
0.84,0.0024919509887695312,0.8533333333333334,0.012395143508911133,0.8493333333333334,0.02217888832092285
0.8266666666666667,0.002126455307006836,0.8506666666666667,0.01143956184387207,0.848,0.022517681121826172
0.8666666666666667,0.002172708511352539,0.8373333333333334,0.01972484588623047,0.8546666666666667,0.02415943145751953
0.82,0.002177715301513672,0.8613333333333333,0.02081465721130371,0.8506666666666667,0.02599954605102539
0.8466666666666667,0.0020074844360351562,0.8453333333333334,0.010890483856201172,0.8546666666666667,0.06184697151184082
0.82,0.0018012523651123047,0.848,0.010786056518554688,0.848,0.02117633819580078
0.8,0.002094268798828125,0.872,0.012299060821533203,0.8406666666666667,0.021941661834716797
0.8133333333333334,0.0019495487213134766,0.876,0.010113239288330078,0.852,0.023866653442382812
0.8666666666666667,0.0023162364959716797,0.84,0.01018977165222168,0.8406666666666667,0.021497249603271484
0.84,0.002112150192260742,0.8453333333333334,0.01092839241027832,0.8606666666666667,0.02038288116455078
0.8266666666666667,0.0018317699432373047,0.8466666666666667,0.010828733444213867,0.8513333333333334,0.02532362937927246
0.8266666666666667,0.0019426345825195312,0.8493333333333334,0.00980997085571289,0.8433333333333334,0.020765304565429688
0.8533333333333334,0.002654552459716797,0.84,0.011687517166137695,0.864,0.020374059677124023
0.8333333333333334,0.0019707679748535156,0.8693333333333333,0.010546684265136719,0.844,0.029844999313354492
0.84,0.002796649932861328,0.8413333333333334,0.009729146957397461,0.844,0.020788908004760742
0.8266666666666667,0.0019207000732421875,0.8386666666666667,0.011149883270263672,0.85,0.021900415420532227
0.8133333333333334,0.0020749568939208984,0.8346666666666667,0.010294437408447266,0.8293333333333334,0.020658493041992188
0.8266666666666667,0.002211332321166992,0.844,0.009508132934570312,0.854,0.02342820167541504
0.8533333333333334,0.0021712779998779297,0.8426666666666667,0.01091146469116211,0.832,0.02094578742980957
0.84,0.002019643783569336,0.852,0.010965108871459961,0.848,0.020987987518310547
0.8666666666666667,0.002246379852294922,0.8493333333333334,0.009862422943115234,0.844,0.019303321838378906
0.8466666666666667,0.0021359920501708984,0.8546666666666667,0.010901689529418945,0.842,0.0211031436920166
0.8533333333333334,0.0021085739135742188,0.84,0.010432720184326172,0.8486666666666667,0.021774768829345703
0.84,0.0019979476928710938,0.8546666666666667,0.010444164276123047,0.8513333333333334,0.024771690368652344
0.8466666666666667,0.0019576549530029297,0.84,0.011005401611328125,0.848,0.024006366729736328
0.8866666666666667,0.0022890567779541016,0.848,0.010436534881591797,0.8546666666666667,0.022145986557006836
0.88,0.002866983413696289,0.8373333333333334,0.009735107421875,0.8473333333333334,0.025156259536743164
0.8533333333333334,0.00287628173828125,0.84,0.01265716552734375,0.8446666666666667,0.026638507843017578
0.8533333333333334,0.002698183059692383,0.8506666666666667,0.010631084442138672,0.854,0.03095388412475586
0.8533333333333334,0.0031015872955322266,0.828,0.010489940643310547,0.8526666666666667,0.023511409759521484
0.8666666666666667,0.002177000045776367,0.852,0.011163711547851562,0.858,0.024646759033203125
0.84,0.0021347999572753906,0.852,0.011115074157714844,0.85,0.024699687957763672
0.88,0.002312183380126953,0.8466666666666667,0.010267019271850586,0.844,0.023697614669799805
0.8533333333333334,0.002048969268798828,0.8586666666666667,0.010489463806152344,0.8513333333333334,0.022806882858276367
0.8333333333333334,0.002040863037109375,0.8533333333333334,0.03455758094787598,0.832,0.024581432342529297
0.8333333333333334,0.0019257068634033203,0.8493333333333334,0.010291099548339844,0.8406666666666667,0.025976896286010742
0.8466666666666667,0.002239227294921875,0.8346666666666667,0.01095438003540039,0.8506666666666667,0.024349212646484375
0.8733333333333333,0.0030188560485839844,0.84,0.01074075698852539,0.854,0.022391080856323242
0.84,0.001873016357421875,0.856,0.010586977005004883,0.8573333333333333,0.023845672607421875
0.88,0.0020461082458496094,0.852,0.011566877365112305,0.85,0.023227453231811523
0.8466666666666667,0.0028908252716064453,0.8573333333333333,0.01022028923034668,0.852,0.02525162696838379
0.8533333333333334,0.0023763179779052734,0.8386666666666667,0.0101470947265625,0.8553333333333333,0.02210855484008789
0.8533333333333334,0.002336263656616211,0.8386666666666667,0.010945558547973633,0.8506666666666667,0.020973682403564453
0.84,0.0020301342010498047,0.8466666666666667,0.009689092636108398,0.8513333333333334,0.02155447006225586
0.86,0.0024139881134033203,0.8453333333333334,0.010252714157104492,0.8533333333333334,0.022266864776611328
0.8466666666666667,0.002239704132080078,0.848,0.010538816452026367,0.8406666666666667,0.02041339874267578
0.8733333333333333,0.0022356510162353516,0.8453333333333334,0.010285615921020508,0.8446666666666667,0.02424907684326172
0.84,0.0020682811737060547,0.852,0.010396718978881836,0.854,0.02094268798828125
0.8066666666666666,0.0019392967224121094,0.8386666666666667,0.010154962539672852,0.848,0.04993152618408203
0.8466666666666667,0.0021097660064697266,0.8413333333333334,0.010430097579956055,0.8413333333333334,0.021463394165039062
0.86,0.0021734237670898438,0.8693333333333333,0.018146514892578125,0.8426666666666667,0.020891666412353516
0.8666666666666667,0.0021009445190429688,0.8506666666666667,0.016097068786621094,0.8533333333333334,0.02098822593688965
0.8733333333333333,0.0021517276763916016,0.8506666666666667,0.01027226448059082,0.8493333333333334,0.022907733917236328
0.8533333333333334,0.002188444137573242,0.8413333333333334,0.01135563850402832,0.8486666666666667,0.022825002670288086
0.8533333333333334,0.002697467803955078,0.832,0.010691165924072266,0.8433333333333334,0.022025585174560547
0.8733333333333333,0.0023643970489501953,0.84,0.011637687683105469,0.846,0.0249783992767334
0.8333333333333334,0.0024034976959228516,0.8413333333333334,0.011783123016357422,0.848,0.022373199462890625
0.8533333333333334,0.0020537376403808594,0.8293333333333334,0.011740446090698242,0.8526666666666667,0.023033618927001953
0.82,0.0021157264709472656,0.844,0.011809110641479492,0.8433333333333334,0.025318384170532227
0.8466666666666667,0.0021162033081054688,0.8493333333333334,0.012237787246704102,0.844,0.02213883399963379
0.8533333333333334,0.0021491050720214844,0.8453333333333334,0.012481451034545898,0.8386666666666667,0.025232791900634766
0.8533333333333334,0.0022525787353515625,0.86,0.012099504470825195,0.8486666666666667,0.022416353225708008
0.8333333333333334,0.001985311508178711,0.852,0.014122486114501953,0.8493333333333334,0.02352428436279297
0.8333333333333334,0.0020101070404052734,0.848,0.011715888977050781,0.8406666666666667,0.03208303451538086
0.8533333333333334,0.0020401477813720703,0.8506666666666667,0.010912418365478516,0.8433333333333334,0.02205681800842285
0.8666666666666667,0.0021827220916748047,0.8346666666666667,0.010410547256469727,0.8493333333333334,0.023908138275146484
0.88,0.0023355484008789062,0.8306666666666667,0.013083934783935547,0.8546666666666667,0.023306608200073242
0.84,0.002393484115600586,0.852,0.010781049728393555,0.8493333333333334,0.023179292678833008
0.8466666666666667,0.0024445056915283203,0.8386666666666667,0.010040998458862305,0.8566666666666667,0.027399539947509766
0.8533333333333334,0.002298116683959961,0.844,0.011119604110717773,0.8613333333333333,0.02758169174194336
0.84,0.002325773239135742,0.8466666666666667,0.011157512664794922,0.8446666666666667,0.027948856353759766
0.82,0.0017857551574707031,0.8533333333333334,0.010673046112060547,0.8473333333333334,0.022429943084716797
0.78,0.0018384456634521484,0.8533333333333334,0.010708093643188477,0.8466666666666667,0.021163463592529297
0.8266666666666667,0.001959085464477539,0.8413333333333334,0.009989261627197266,0.8446666666666667,0.021770954132080078
0.8733333333333333,0.0025146007537841797,0.8413333333333334,0.009845972061157227,0.8586666666666667,0.020519733428955078
0.8533333333333334,0.001990795135498047,0.8546666666666667,0.011276721954345703,0.8553333333333333,0.021593093872070312
0.84,0.002541065216064453,0.828,0.010509014129638672,0.8493333333333334,0.021522998809814453
0.8933333333333333,0.002155303955078125,0.8346666666666667,0.01118612289428711,0.848,0.0199429988861084
0.8266666666666667,0.0025649070739746094,0.8493333333333334,0.010724067687988281,0.85,0.020545244216918945
0.84,0.002048492431640625,0.8493333333333334,0.010425567626953125,0.842,0.025019407272338867
0.8533333333333334,0.002330780029296875,0.8546666666666667,0.01138448715209961,0.8453333333333334,0.026644468307495117
0.84,0.002086639404296875,0.8586666666666667,0.011046648025512695,0.8513333333333334,0.02481555938720703
0.8333333333333334,0.0022270679473876953,0.8346666666666667,0.01016092300415039,0.838,0.021485328674316406
0.8333333333333334,0.0024480819702148438,0.8453333333333334,0.011373758316040039,0.8506666666666667,0.02288365364074707
0.84,0.0026607513427734375,0.8493333333333334,0.010828733444213867,0.8546666666666667,0.023041725158691406
0.82,0.001939535140991211,0.8466666666666667,0.011428594589233398,0.848,0.021500110626220703
0.8133333333333334,0.0020093917846679688,0.836,0.01041412353515625,0.848,0.02290511131286621
0.84,0.002294778823852539,0.852,0.01624608039855957,0.8386666666666667,0.0240175724029541
0.8533333333333334,0.002562999725341797,0.836,0.011353015899658203,0.8406666666666667,0.02140355110168457
0.8333333333333334,0.0024945735931396484,0.864,0.010981321334838867,0.8413333333333334,0.02092766761779785
0.8266666666666667,0.0020928382873535156,0.8506666666666667,0.010415792465209961,0.8566666666666667,0.021343708038330078
0.8333333333333334,0.0019218921661376953,0.836,0.011127710342407227,0.8446666666666667,0.0216367244720459
0.8,0.0018596649169921875,0.8466666666666667,0.010380029678344727,0.8426666666666667,0.05226564407348633
0.8733333333333333,0.0019443035125732422,0.8573333333333333,0.010951519012451172,0.8506666666666667,0.023274898529052734
0.84,0.0020601749420166016,0.8546666666666667,0.038854360580444336,0.852,0.0220181941986084
0.84,0.002700328826904297,0.8506666666666667,0.010630369186401367,0.8453333333333334,0.021407365798950195
0.8533333333333334,0.0021636486053466797,0.836,0.010672330856323242,0.8346666666666667,0.02709174156188965
0.8333333333333334,0.0021703243255615234,0.8493333333333334,0.011331796646118164,0.8473333333333334,0.02478933334350586
0.8533333333333334,0.002496957778930664,0.8533333333333334,0.011498212814331055,0.86,0.024013996124267578
0.8666666666666667,0.002135753631591797,0.8413333333333334,0.011557817459106445,0.8526666666666667,0.021005630493164062
0.86,0.002105236053466797,0.8546666666666667,0.012237071990966797,0.836,0.02389073371887207
0.8333333333333334,0.0020630359649658203,0.8373333333333334,0.010370016098022461,0.844,0.021365642547607422
0.86,0.0024261474609375,0.8373333333333334,0.010854721069335938,0.8513333333333334,0.0210726261138916
0.8466666666666667,0.002521038055419922,0.8533333333333334,0.011603832244873047,0.8493333333333334,0.021952152252197266
0.8466666666666667,0.0020325183868408203,0.8466666666666667,0.011059045791625977,0.8446666666666667,0.021767616271972656
0.8466666666666667,0.002094745635986328,0.844,0.009934663772583008,0.8493333333333334,0.0207674503326416
0.8533333333333334,0.0023648738861083984,0.8493333333333334,0.01191258430480957,0.8453333333333334,0.028139829635620117
0.8733333333333333,0.002104043960571289,0.8546666666666667,0.010637283325195312,0.8506666666666667,0.036165714263916016
0.8466666666666667,0.0022957324981689453,0.8346666666666667,0.010399103164672852,0.84,0.021839141845703125
0.8466666666666667,0.002253293991088867,0.836,0.01023721694946289,0.842,0.021888017654418945
0.8666666666666667,0.0027227401733398438,0.86,0.011427640914916992,0.8473333333333334,0.020988941192626953
0.8466666666666667,0.002480745315551758,0.8533333333333334,0.01163172721862793,0.8426666666666667,0.021729707717895508
0.8666666666666667,0.002282381057739258,0.8506666666666667,0.011191129684448242,0.8526666666666667,0.02129673957824707
0.8533333333333334,0.0022614002227783203,0.844,0.011248111724853516,0.8426666666666667,0.026309490203857422
0.84,0.001970529556274414,0.8373333333333334,0.011014223098754883,0.8513333333333334,0.022629737854003906
0.8533333333333334,0.002178668975830078,0.8413333333333334,0.01068878173828125,0.844,0.03551983833312988
0.84,0.001957416534423828,0.8506666666666667,0.012056350708007812,0.846,0.03951263427734375
0.82,0.0026128292083740234,0.8466666666666667,0.010682106018066406,0.854,0.02149176597595215
0.8533333333333334,0.0021512508392333984,0.8493333333333334,0.01286005973815918,0.844,0.024696826934814453
0.8333333333333334,0.002123117446899414,0.8333333333333334,0.010421037673950195,0.8533333333333334,0.02182626724243164
0.86,0.0023229122161865234,0.8506666666666667,0.012083053588867188,0.846,0.021555185317993164
0.8266666666666667,0.0022492408752441406,0.8506666666666667,0.010537147521972656,0.862,0.029988527297973633
0.84,0.0025196075439453125,0.8426666666666667,0.010210514068603516,0.8433333333333334,0.03589367866516113
0.8266666666666667,0.002098560333251953,0.848,0.01087188720703125,0.8546666666666667,0.025295019149780273
0.8466666666666667,0.0025491714477539062,0.8426666666666667,0.010899543762207031,0.848,0.023837804794311523
0.8266666666666667,0.001965761184692383,0.8333333333333334,0.009583234786987305,0.8413333333333334,0.023089170455932617
0.86,0.0021562576293945312,0.844,0.011543512344360352,0.852,0.027240276336669922
0.8866666666666667,0.0023365020751953125,0.844,0.011677026748657227,0.8393333333333334,0.02926349639892578
0.86,0.0021681785583496094,0.8333333333333334,0.01353764533996582,0.8486666666666667,0.022803544998168945
0.8333333333333334,0.0020148754119873047,0.86,0.01440882682800293,0.844,0.0285189151763916
0.8533333333333334,0.0022993087768554688,0.8466666666666667,0.011842727661132812,0.8513333333333334,0.03516721725463867
0.84,0.0021746158599853516,0.8426666666666667,0.01391291618347168,0.8466666666666667,0.020642518997192383
0.8466666666666667,0.0020799636840820312,0.8426666666666667,0.015072822570800781,0.85,0.020823955535888672
0.8733333333333333,0.002025127410888672,0.8693333333333333,0.015221595764160156,0.8466666666666667,0.0226593017578125
0.8533333333333334,0.0021142959594726562,0.8453333333333334,0.013777017593383789,0.8566666666666667,0.02169179916381836
0.8666666666666667,0.002357006072998047,0.8373333333333334,0.015497207641601562,0.852,0.02202892303466797
0.84,0.0023200511932373047,0.86,0.013411521911621094,0.8346666666666667,0.052721261978149414
0.8666666666666667,0.0020568370819091797,0.8346666666666667,0.018664121627807617,0.8573333333333333,0.021224260330200195
0.8733333333333333,0.002710103988647461,0.8413333333333334,0.014745473861694336,0.8386666666666667,0.021515607833862305
0.8466666666666667,0.0021371841430664062,0.8413333333333334,0.012865543365478516,0.8606666666666667,0.020064353942871094
0.8666666666666667,0.0025343894958496094,0.8426666666666667,0.01342630386352539,0.8433333333333334,0.021288394927978516
0.8533333333333334,0.0021810531616210938,0.8533333333333334,0.013130903244018555,0.844,0.020305395126342773
0.8933333333333333,0.0023059844970703125,0.8533333333333334,0.012266874313354492,0.844,0.02291131019592285
0.82,0.002007007598876953,0.8293333333333334,0.011950492858886719,0.8593333333333333,0.024704933166503906
0.8466666666666667,0.002419710159301758,0.8546666666666667,0.013659477233886719,0.848,0.02484583854675293
0.8466666666666667,0.00213623046875,0.848,0.012837886810302734,0.8653333333333333,0.026983022689819336
0.8266666666666667,0.0024216175079345703,0.8453333333333334,0.012717723846435547,0.8406666666666667,0.02698540687561035
0.88,0.0023610591888427734,0.8493333333333334,0.011402368545532227,0.8393333333333334,0.026396989822387695
0.8466666666666667,0.002228260040283203,0.8573333333333333,0.011562108993530273,0.8386666666666667,0.028029680252075195
0.8733333333333333,0.002810955047607422,0.848,0.013376235961914062,0.86,0.028343677520751953
0.82,0.0020606517791748047,0.8466666666666667,0.01209568977355957,0.856,0.03084874153137207
0.82,0.0024232864379882812,0.8466666666666667,0.011322498321533203,0.8433333333333334,0.032036542892456055
0.8533333333333334,0.0020608901977539062,0.8413333333333334,0.011978864669799805,0.846,0.024648666381835938
0.8866666666666667,0.0022034645080566406,0.8466666666666667,0.012147903442382812,0.8506666666666667,0.02695488929748535
0.8066666666666666,0.0029833316802978516,0.8626666666666667,0.042829036712646484,0.8413333333333334,0.025743484497070312
0.8066666666666666,0.0020363330841064453,0.836,0.012685537338256836,0.852,0.02121281623840332
0.8533333333333334,0.0020051002502441406,0.8386666666666667,0.01253962516784668,0.84,0.020362377166748047
0.88,0.002282857894897461,0.848,0.011326313018798828,0.8546666666666667,0.02230215072631836
0.8533333333333334,0.0021314620971679688,0.844,0.012492179870605469,0.848,0.02117013931274414
0.8333333333333334,0.0018727779388427734,0.848,0.011588573455810547,0.8466666666666667,0.02332305908203125
0.86,0.002156496047973633,0.844,0.011543989181518555,0.848,0.021875858306884766
0.8333333333333334,0.002559185028076172,0.8586666666666667,0.011784076690673828,0.8453333333333334,0.023142099380493164
0.8733333333333333,0.0022270679473876953,0.8493333333333334,0.010926485061645508,0.8486666666666667,0.021689176559448242
0.86,0.003006458282470703,0.848,0.010778427124023438,0.8493333333333334,0.0217435359954834
0.84,0.0021505355834960938,0.8333333333333334,0.009571075439453125,0.856,0.025568246841430664
0.8066666666666666,0.0020170211791992188,0.8506666666666667,0.011371135711669922,0.848,0.029354095458984375
0.84,0.0022509098052978516,0.856,0.011501073837280273,0.8493333333333334,0.0259857177734375
0.8333333333333334,0.002191305160522461,0.852,0.01119375228881836,0.8466666666666667,0.02789020538330078
0.8133333333333334,0.0020482540130615234,0.8413333333333334,0.01107645034790039,0.8406666666666667,0.031136751174926758
0.8266666666666667,0.0020830631256103516,0.8386666666666667,0.00963592529296875,0.8413333333333334,0.030739307403564453
0.8533333333333334,0.001943826675415039,0.848,0.011690378189086914,0.85,0.03154158592224121
0.82,0.0020253658294677734,0.856,0.01149749755859375,0.8526666666666667,0.031075239181518555
0.8533333333333334,0.0019283294677734375,0.8306666666666667,0.010725021362304688,0.8426666666666667,0.027186870574951172
0.82,0.0017862319946289062,0.8426666666666667,0.010831594467163086,0.8453333333333334,0.02571415901184082
0.8666666666666667,0.0019490718841552734,0.86,0.011102676391601562,0.8373333333333334,0.030620098114013672
0.7933333333333333,0.0021750926971435547,0.8413333333333334,0.009731292724609375,0.8493333333333334,0.0244753360748291
0.88,0.002304553985595703,0.8333333333333334,0.010811328887939453,0.8453333333333334,0.02202892303466797
0.8266666666666667,0.0019550323486328125,0.8426666666666667,0.011265277862548828,0.8486666666666667,0.02189922332763672
0.8333333333333334,0.0024645328521728516,0.8533333333333334,0.01085042953491211,0.8426666666666667,0.022189855575561523
0.8666666666666667,0.002181529998779297,0.856,0.011368751525878906,0.8473333333333334,0.021514415740966797
0.8333333333333334,0.002435445785522461,0.8306666666666667,0.016268253326416016,0.8433333333333334,0.05166435241699219
0.84,0.0021698474884033203,0.8546666666666667,0.015630245208740234,0.842,0.022368192672729492
0.8533333333333334,0.0017995834350585938,0.848,0.022907257080078125,0.8373333333333334,0.02159428596496582
0.8466666666666667,0.002126932144165039,0.8533333333333334,0.014832735061645508,0.8546666666666667,0.024361133575439453
0.8133333333333334,0.00197601318359375,0.8493333333333334,0.013950347900390625,0.854,0.02123284339904785
0.8333333333333334,0.0022237300872802734,0.8573333333333333,0.01410818099975586,0.8426666666666667,0.020878076553344727
0.8333333333333334,0.002008199691772461,0.86,0.014212369918823242,0.8446666666666667,0.02136850357055664
0.8666666666666667,0.002555370330810547,0.848,0.011761665344238281,0.8473333333333334,0.019766569137573242
0.8733333333333333,0.0021114349365234375,0.848,0.012456178665161133,0.8433333333333334,0.022071361541748047
0.86,0.0023453235626220703,0.8346666666666667,0.010041475296020508,0.8546666666666667,0.021300554275512695
0.8333333333333334,0.0019390583038330078,0.832,0.009966373443603516,0.8513333333333334,0.023747682571411133
0.84,0.0018677711486816406,0.8613333333333333,0.010531425476074219,0.8453333333333334,0.0281524658203125
0.8333333333333334,0.0030395984649658203,0.8493333333333334,0.010364055633544922,0.8413333333333334,0.021854162216186523
0.8333333333333334,0.0021839141845703125,0.8533333333333334,0.010051250457763672,0.8386666666666667,0.02520465850830078
0.8533333333333334,0.002238035202026367,0.8426666666666667,0.011572837829589844,0.8433333333333334,0.031047821044921875
0.8733333333333333,0.0023200511932373047,0.8546666666666667,0.02103447914123535,0.85,0.03010106086730957
0.8533333333333334,0.002168416976928711,0.8386666666666667,0.019875288009643555,0.848,0.023076295852661133
0.86,0.0024394989013671875,0.8453333333333334,0.01576852798461914,0.8446666666666667,0.02366018295288086
0.8266666666666667,0.0019102096557617188,0.8506666666666667,0.011078357696533203,0.854,0.023865461349487305
0.8266666666666667,0.002308368682861328,0.8466666666666667,0.01356816291809082,0.8346666666666667,0.021920442581176758
0.84,0.0021848678588867188,0.8373333333333334,0.01028132438659668,0.8486666666666667,0.02397942543029785
0.8266666666666667,0.002097606658935547,0.856,0.01359415054321289,0.834,0.022496938705444336
0.8266666666666667,0.001969575881958008,0.848,0.012397050857543945,0.846,0.023015499114990234
0.8466666666666667,0.001971006393432617,0.8493333333333334,0.010749340057373047,0.85,0.022908449172973633
0.8133333333333334,0.0020051002502441406,0.86,0.017167329788208008,0.8393333333333334,0.023470163345336914
0.8733333333333333,0.0021004676818847656,0.8533333333333334,0.011398077011108398,0.8333333333333334,0.0275115966796875
0.8733333333333333,0.002593517303466797,0.844,0.010586261749267578,0.8466666666666667,0.023895978927612305
0.88,0.0023441314697265625,0.8466666666666667,0.010239362716674805,0.8473333333333334,0.021787166595458984
0.8133333333333334,0.0019087791442871094,0.836,0.010400772094726562,0.8526666666666667,0.022817373275756836
0.82,0.0021827220916748047,0.852,0.009568452835083008,0.8446666666666667,0.03264307975769043
0.8333333333333334,0.002013683319091797,0.8613333333333333,0.010382890701293945,0.852,0.02568840980529785
0.8133333333333334,0.0024099349975585938,0.84,0.010477542877197266,0.8426666666666667,0.02862381935119629
0.88,0.002129077911376953,0.8453333333333334,0.009762287139892578,0.8486666666666667,0.024914026260375977
0.8533333333333334,0.0018639564514160156,0.836,0.011307954788208008,0.842,0.022188186645507812
0.8533333333333334,0.0022940635681152344,0.86,0.033779144287109375,0.84,0.025908470153808594
0.8666666666666667,0.002433300018310547,0.8333333333333334,0.010807991027832031,0.8506666666666667,0.027239322662353516
0.8533333333333334,0.002154827117919922,0.8533333333333334,0.010792016983032227,0.848,0.024934053421020508
0.8533333333333334,0.002074003219604492,0.8453333333333334,0.014146566390991211,0.846,0.032910823822021484
0.8533333333333334,0.0021622180938720703,0.8613333333333333,0.01103520393371582,0.8526666666666667,0.02528667449951172
0.8,0.0020482540130615234,0.8493333333333334,0.010596513748168945,0.8386666666666667,0.02413153648376465
0.84,0.00231170654296875,0.8426666666666667,0.010692596435546875,0.8466666666666667,0.027933597564697266
0.84,0.002393484115600586,0.8466666666666667,0.013358592987060547,0.85,0.02348160743713379
0.86,0.003247976303100586,0.8386666666666667,0.011351346969604492,0.8446666666666667,0.030488252639770508
0.8666666666666667,0.0021648406982421875,0.8613333333333333,0.011392831802368164,0.8453333333333334,0.024828672409057617
0.8533333333333334,0.002057790756225586,0.8426666666666667,0.012238264083862305,0.8566666666666667,0.06557250022888184
0.88,0.0022690296173095703,0.8546666666666667,0.011287927627563477,0.8553333333333333,0.023318767547607422
0.8666666666666667,0.0023834705352783203,0.8533333333333334,0.010603904724121094,0.8473333333333334,0.02205967903137207
0.8266666666666667,0.0022575855255126953,0.8506666666666667,0.010430574417114258,0.8426666666666667,0.02137136459350586
0.84,0.002140045166015625,0.8506666666666667,0.010685443878173828,0.8546666666666667,0.023479700088500977
0.8266666666666667,0.0020356178283691406,0.868,0.011631250381469727,0.8453333333333334,0.020706892013549805
0.8466666666666667,0.0019822120666503906,0.848,0.010577678680419922,0.8366666666666667,0.02048969268798828
0.8533333333333334,0.002141714096069336,0.844,0.010965108871459961,0.8453333333333334,0.022666454315185547
0.86,0.0021903514862060547,0.8293333333333334,0.010952234268188477,0.8493333333333334,0.02186894416809082
0.8533333333333334,0.002053976058959961,0.8426666666666667,0.01074671745300293,0.846,0.021066904067993164
0.84,0.002803802490234375,0.8493333333333334,0.010105133056640625,0.852,0.022627592086791992
0.8466666666666667,0.0021827220916748047,0.84,0.011780977249145508,0.856,0.022899866104125977
0.8533333333333334,0.002394437789916992,0.8453333333333334,0.013133049011230469,0.8446666666666667,0.020110607147216797
0.8533333333333334,0.0023927688598632812,0.8466666666666667,0.01088714599609375,0.8566666666666667,0.023061752319335938
0.8466666666666667,0.0021147727966308594,0.8613333333333333,0.011286258697509766,0.8406666666666667,0.024260282516479492
0.82,0.0017576217651367188,0.8506666666666667,0.010492563247680664,0.8433333333333334,0.02972245216369629
0.86,0.0024063587188720703,0.8506666666666667,0.010636568069458008,0.8513333333333334,0.019562959671020508
0.8733333333333333,0.0022330284118652344,0.8533333333333334,0.01127004623413086,0.858,0.02220320701599121
0.88,0.0021648406982421875,0.8506666666666667,0.01050710678100586,0.8573333333333333,0.022516489028930664
0.8066666666666666,0.00191497802734375,0.84,0.011542081832885742,0.8473333333333334,0.020168066024780273
0.84,0.002122163772583008,0.86,0.0114898681640625,0.838,0.019820451736450195
0.8333333333333334,0.002068758010864258,0.8546666666666667,0.010444164276123047,0.8526666666666667,0.021900177001953125
0.8466666666666667,0.0024776458740234375,0.8506666666666667,0.009752273559570312,0.8493333333333334,0.021296977996826172
0.8666666666666667,0.002150297164916992,0.8453333333333334,0.012420892715454102,0.8453333333333334,0.02236342430114746
0.8733333333333333,0.0032286643981933594,0.8306666666666667,0.012573480606079102,0.854,0.02199864387512207
0.82,0.0022995471954345703,0.8426666666666667,0.009936332702636719,0.8453333333333334,0.021327733993530273
0.8666666666666667,0.002881288528442383,0.8346666666666667,0.010575056076049805,0.8513333333333334,0.022196531295776367
0.84,0.0031960010528564453,0.844,0.011454105377197266,0.8433333333333334,0.022966623306274414
0.8133333333333334,0.0023572444915771484,0.8373333333333334,0.011228561401367188,0.8433333333333334,0.02208876609802246
0.8,0.0025382041931152344,0.8533333333333334,0.010665416717529297,0.8506666666666667,0.020420551300048828
0.8533333333333334,0.0022623538970947266,0.8493333333333334,0.011391639709472656,0.8513333333333334,0.02297210693359375
0.8333333333333334,0.002110719680786133,0.8413333333333334,0.011810779571533203,0.838,0.02460002899169922
